Date ,Time,Amount,Transaction Type,Device Type,Country,Region,Ip_Address,Is Foreign Transaction?,Is High Risk Country,Has Fraud History,Device Trust Score,User Age,User Tenure,Numer of Previous transactions,Average Transaction Amount,Time since last transaction,Risk Score,Transaction Amount (z Score),Is Fraud
18-01-2025,04:00:00,152.03,deposit,desktop,Germany,Europe,216.209.93.123,0,0,1,0.58,56,83,432,51.44,289.15,63.8526,0.277354619,0
20-05-2025,07:03:00,49.3,purchase,desktop,Brazil,South America,180.144.135.106,1,0,0,0.89,36,89,940,148.76,22.04,10.846,-0.587615976,0
09-06-2025,20:38:00,117.64,transfer,mobile,Mexico,North America,222.219.128.184,1,0,0,0.73,40,174,458,87.71,132.31,63.5256,-0.012203823,0
06-01-2025,10:51:00,82.79,withdrawal,tablet,India,Asia,222.46.199.102,1,0,0,0.76,48,74,778,91.22,334.25,39.7392,-0.305635394,0
20-01-2025,16:11:00,54.9,deposit,desktop,India,Asia,69.158.98.147,1,0,1,1,41,179,445,127.92,111.47,0,-0.540464848,0
25-02-2025,14:36:00,256,withdrawal,desktop,Indonesia,Asia,30.202.88.12,1,0,0,0.68,67,139,267,132.83,126.38,163.84,1.15276582,0
22-02-2025,04:50:00,14.35,deposit,desktop,Argentina,South America,208.89.34.247,1,0,0,0.74,34,179,314,104.33,438.28,7.462,-0.881889531,0
10-05-2025,21:41:00,80.08,withdrawal,desktop,India,Asia,208.56.136.182,1,0,0,1,71,133,211,62.77,461.94,0,-0.328453171,0
18-01-2025,16:13:00,25.94,deposit,desktop,China,Asia,176.108.109.101,1,0,0,0.73,44,107,691,111.89,404.63,14.0076,-0.784303536,0
19-04-2025,05:07:00,236.84,withdrawal,desktop,Indonesia,Asia,35.108.206.80,1,0,0,0.8,26,156,765,112.85,121.46,94.736,0.991441605,0
10-05-2025,07:51:00,35.08,withdrawal,mobile,India,Asia,196.138.110.185,1,0,0,0.7,49,33,739,102.72,226.89,21.048,-0.70734616,0
22-01-2025,08:14:00,120.43,purchase,tablet,Indonesia,Asia,42.123.241.133,1,0,0,0.71,31,130,143,118.26,620.43,69.8494,0.011287542,0
08-02-2025,06:13:00,21.72,deposit,tablet,France,Europe,195.57.186.112,1,0,0,0.65,39,118,987,110.61,167.02,15.204,-0.819835279,0
01-06-2025,12:51:00,62.29,deposit,tablet,Japan,Asia,217.220.199.142,1,0,0,0.55,57,93,517,47.53,95.6,56.061,-0.4782422,0
24-06-2025,21:37:00,275.54,purchase,tablet,Indonesia,Asia,218.244.40.232,1,0,0,0.65,31,82,496,70.24,8.76,192.878,1.317289576,0
22-02-2025,08:15:00,21.79,purchase,mobile,Japan,Asia,128.29.117.72,1,0,0,0.8,54,110,365,103.89,253.69,8.716,-0.81924589,0
10-05-2025,20:56:00,130.59,withdrawal,mobile,India,Asia,16.68.132.243,1,0,0,0.61,73,10,573,95.16,72.63,101.8602,0.096833159,0
11-04-2025,23:39:00,27.46,withdrawal,tablet,Canada,North America,134.20.201.232,1,0,0,0.71,69,143,653,98.97,392.1,15.9268,-0.771505373,0
27-01-2025,23:54:00,64.49,withdrawal,desktop,Singapore,Asia,81.200.10.181,1,0,0,0.9,31,27,301,93.15,26.38,12.898,-0.459718542,0
01-06-2025,15:46:00,93.34,purchase,tablet,Argentina,South America,223.43.81.169,1,0,0,0.76,45,155,791,93.3,160.27,44.8032,-0.216806037,0
16-05-2025,16:03:00,103.33,withdrawal,desktop,China,Asia,204.118.167.87,1,0,0,1,61,149,272,78.85,122.06,0,-0.132691794,0
19-01-2025,03:26:00,110.71,purchase,desktop,Saudi Arabia,Middle East,91.183.233.246,1,0,0,0.84,71,159,292,88.38,98.4,35.4272,-0.070553344,0
02-06-2025,13:20:00,122.64,withdrawal,mobile,China,Asia,87.235.228.71,1,1,0,0.47,57,128,760,110.3,1345.12,130.9984,0.029895398,0
06-01-2025,20:51:00,38.06,purchase,desktop,Saudi Arabia,Middle East,179.77.117.34,1,0,0,0.6,50,13,906,61.66,31.27,30.448,-0.682255025,0
02-06-2025,07:03:00,61.57,deposit,mobile,South Africa,Africa,206.218.48.102,1,0,0,0.39,65,168,886,76.76,0.74,75.1154,-0.484304487,0
19-06-2025,04:39:00,4.56,transfer,tablet,Saudi Arabia,Middle East,193.122.82.209,1,0,0,0.72,39,15,608,88.85,4.5,2.5536,-0.964319805,0
14-03-2025,08:11:00,175.71,withdrawal,mobile,China,Asia,204.248.58.189,1,0,0,0.96,57,124,45,98.46,32.66,14.0568,0.476736529,0
01-01-2025,12:51:00,217.75,withdrawal,desktop,South Africa,Africa,222.35.9.118,1,0,0,0.78,54,112,131,108.43,566.16,95.81,0.83070678,0
03-06-2025,00:17:00,26.66,purchase,desktop,Saudi Arabia,Middle East,151.8.26.7,1,0,0,0.64,52,170,106,160.18,53.44,19.1952,-0.778241249,0
03-03-2025,00:10:00,26.99,deposit,desktop,Germany,Europe,142.86.20.208,0,0,0,1,62,151,421,85.82,255.34,0,-0.7754627,0
18-06-2025,00:29:00,5.15,deposit,tablet,Indonesia,Asia,196.6.61.236,1,0,0,0.62,45,64,264,133.27,303.47,3.914,-0.959352097,0
02-03-2025,11:11:00,422.33,withdrawal,mobile,Mexico,North America,6.96.221.22,1,0,1,0.86,54,110,1,56.89,436.97,118.2524,2.553238506,0
11-03-2025,17:12:00,197.52,purchase,tablet,Mexico,North America,130.227.46.204,1,0,0,0.64,20,99,467,193.18,41.98,142.2144,0.660373331,0
15-05-2025,14:26:00,53.69,purchase,mobile,Brazil,South America,192.230.207.52,1,0,0,0.82,39,54,584,117.82,41.36,19.3284,-0.55065286,0
05-06-2025,15:25:00,78.91,transfer,tablet,Australia,Oceania,9.189.244.238,1,0,0,0.68,63,8,983,49.43,111.58,50.5024,-0.338304389,0
15-02-2025,13:14:00,41.43,deposit,tablet,Indonesia,Asia,139.235.42.145,1,0,0,0.58,55,97,961,83.09,32.64,34.8012,-0.65388015,0
17-05-2025,15:41:00,109.13,transfer,desktop,India,Asia,90.89.6.126,1,0,0,0.51,70,156,30,84.3,97.41,106.9474,-0.083856697,0
18-05-2025,00:52:00,151.61,deposit,tablet,UAE,Middle East,206.140.212.40,1,0,0,0.82,56,71,620,53.24,270.68,54.5796,0.273818284,0
04-03-2025,21:35:00,71.17,withdrawal,tablet,Brazil,South America,222.248.208.219,1,0,0,0.88,40,141,452,111.93,167.98,17.0808,-0.403473983,0
20-05-2025,04:34:00,248.19,withdrawal,mobile,India,Asia,156.211.116.249,1,0,0,0.83,23,170,383,97.69,105.71,84.3846,1.087006837,0
05-06-2025,00:41:00,87.34,purchase,tablet,United States,North America,138.52.52.64,1,0,0,0.75,31,159,981,111.89,122.83,43.67,-0.267325102,0
13-06-2025,23:21:00,18.69,purchase,desktop,Russia,Europe/Asia,219.175.116.140,1,0,0,0.51,39,13,892,100.86,79.87,18.3162,-0.845347407,0
07-05-2025,11:13:00,116.84,purchase,tablet,Indonesia,Asia,108.88.34.143,1,0,0,0.77,53,35,85,69.8,178.18,53.7464,-0.018939699,0
19-02-2025,21:17:00,74.44,deposit,mobile,China,Asia,144.150.221.38,1,0,0,0.77,37,120,933,160.2,184.34,34.2424,-0.375941093,0
29-01-2025,04:48:00,329.25,purchase,mobile,China,Asia,167.83.137.114,1,1,0,1,68,50,596,66.74,679.13,1,1.769519408,0
22-06-2025,18:44:00,59.69,withdrawal,tablet,Brazil,South America,119.27.99.28,1,0,1,0.68,59,71,28,69.59,330.79,38.2016,-0.500133795,0
03-04-2025,01:29:00,61.87,transfer,tablet,Nigeria,Africa,153.206.46.56,1,0,0,0.69,40,150,601,139.32,298.74,38.3594,-0.481778534,0
18-03-2025,03:59:00,126.24,withdrawal,mobile,Russia,Europe/Asia,168.184.182.187,1,0,0,0.79,30,168,609,90.53,91.08,53.0208,0.060206837,0
21-03-2025,02:30:00,89.84,withdrawal,desktop,Saudi Arabia,Middle East,194.93.224.64,1,0,0,0.74,61,137,183,63.96,125.12,46.7168,-0.246275492,0
10-05-2025,12:48:00,56.29,withdrawal,tablet,Mexico,North America,212.44.190.109,1,0,0,0.74,63,160,318,2.67,617.55,29.2708,-0.528761265,0
07-06-2025,04:53:00,549.94,transfer,desktop,Canada,North America,66.222.15.84,1,0,0,0.58,62,3,15,114.14,250.49,461.9496,3.627694824,0
15-02-2025,05:36:00,43.18,withdrawal,desktop,South Korea,Asia,210.221.44.114,1,0,0,0.81,68,21,97,61.29,59.6,16.4084,-0.639145422,0
27-03-2025,12:22:00,39.01,deposit,tablet,India,Asia,141.136.139.84,1,0,0,0.73,26,126,707,70.69,388.82,21.0654,-0.674256173,0
16-06-2025,14:22:00,239.79,deposit,desktop,Argentina,South America,193.190.19.233,1,1,0,0.55,65,77,896,111.98,19.92,216.811,1.016280146,0
06-02-2025,18:29:00,0.41,transfer,mobile,Australia,Oceania,42.229.212.143,1,0,0,0.66,58,97,656,58.58,671.88,0.2788,-0.999262159,0
12-03-2025,17:35:00,26.97,deposit,desktop,Japan,Asia,4.216.183.170,1,1,0,0.57,23,164,939,55.11,236.98,24.1942,-0.775631097,0
17-03-2025,16:55:00,107.12,purchase,mobile,Nigeria,Africa,133.230.227.215,1,0,0,0.74,63,10,879,157.85,1180.8,55.7024,-0.100780584,0
18-04-2025,16:26:00,21.27,deposit,tablet,Saudi Arabia,Middle East,101.214.255.63,1,0,0,0.96,45,146,896,93.35,97.06,1.7016,-0.823624209,0
03-04-2025,18:46:00,510.57,withdrawal,desktop,China,Asia,221.100.244.175,1,0,0,0.64,24,1,602,102.49,35.09,367.6104,3.296205558,0
13-01-2025,07:47:00,74.88,deposit,mobile,Russia,Europe/Asia,117.214.206.93,1,0,0,0.74,36,159,349,81.09,201.94,38.9376,-0.372236361,0
23-04-2025,07:17:00,109.17,purchase,mobile,Japan,Asia,134.199.11.90,1,0,0,0.75,48,154,917,123.47,237.99,54.585,-0.083519904,0
17-01-2025,19:09:00,20.98,purchase,tablet,United Kingdom,Europe,198.42.167.109,1,0,0,0.96,52,38,863,149.98,419.61,1.6784,-0.826065964,0
18-06-2025,05:32:00,40.99,purchase,desktop,Mexico,North America,169.90.194.237,1,0,0,0.75,46,76,507,93.61,275.63,20.495,-0.657584881,0
13-02-2025,21:11:00,114.42,withdrawal,mobile,Nigeria,Africa,21.54.188.99,1,1,0,0.57,64,171,608,107.87,154.31,99.4012,-0.039315722,0
30-03-2025,22:57:00,95.7,purchase,mobile,Japan,Asia,86.172.151.204,1,0,1,1,61,43,584,90.83,61.82,0,-0.196935205,0
14-03-2025,02:36:00,184.1,withdrawal,tablet,France,Europe,203.107.252.89,1,0,0,0.9,50,51,43,65.8,656.97,36.82,0.547379022,0
03-03-2025,23:44:00,37.64,purchase,desktop,Nigeria,Africa,207.86.157.241,1,0,0,0.39,60,93,263,89.68,112.48,45.9208,-0.685791359,0
18-02-2025,12:45:00,127.2,withdrawal,desktop,UAE,Middle East,207.246.206.131,1,0,0,0.79,39,58,135,111.77,72.03,53.424,0.068289887,0
08-03-2025,18:44:00,41.26,withdrawal,mobile,Canada,North America,141.187.192.179,1,0,0,0.91,20,60,821,118.72,92.06,7.4268,-0.655311523,0
25-06-2025,09:28:00,106.05,withdrawal,desktop,Nigeria,Africa,205.81.202.43,1,0,0,0.76,66,5,698,121.13,237.04,50.904,-0.109789817,0
01-03-2025,06:41:00,111.47,deposit,desktop,Canada,North America,151.239.96.250,1,0,0,0.81,30,42,119,65.42,4.14,42.3586,-0.064154262,0
14-02-2025,06:40:00,15.59,purchase,desktop,China,Asia,185.141.123.21,1,0,0,0.74,57,2,220,64.93,448.21,8.1068,-0.871448924,0
17-01-2025,09:29:00,95.46,withdrawal,desktop,Germany,Europe,152.170.67.71,0,0,0,0.68,30,140,234,104.87,471.36,30.5472,-0.198955968,0
08-04-2025,17:11:00,1.44,purchase,desktop,Brazil,South America,67.90.225.110,1,0,0,0.56,57,142,403,105.4,625.48,1.2672,-0.990589719,0
05-04-2025,19:29:00,83.47,deposit,desktop,Saudi Arabia,Middle East,208.201.149.39,1,0,0,0.69,57,47,539,81.88,509.57,51.7514,-0.2999099,0
27-02-2025,23:43:00,143.49,transfer,desktop,Saudi Arabia,Middle East,87.129.11.218,1,0,0,0.4,73,54,148,36.12,27.68,172.188,0.205449149,0
22-05-2025,17:52:00,9.07,purchase,mobile,Japan,Asia,188.214.120.241,1,0,0,1,30,35,868,98.7,226.35,0,-0.926346308,0
02-03-2025,04:23:00,335.06,purchase,mobile,United Kingdom,Europe,209.166.79.102,1,0,0,0.75,29,47,622,127.26,55.17,167.53,1.818438703,0
01-01-2025,12:30:00,73.67,deposit,desktop,Argentina,South America,101.124.26.20,1,0,0,0.56,22,124,159,118.95,33.06,64.8296,-0.382424373,0
04-04-2025,19:45:00,334.48,withdrawal,desktop,Mexico,North America,85.104.95.52,1,0,0,0.76,30,17,514,133.31,1.11,160.5504,1.813555193,0
28-05-2025,09:59:00,13.63,purchase,tablet,UAE,Middle East,219.110.52.18,1,0,0,0.94,72,131,213,125.53,9.32,1.6356,-0.887951818,0
07-03-2025,12:19:00,359.25,transfer,mobile,Canada,North America,180.112.71.133,1,0,0,0.85,29,73,701,72.75,130.25,107.775,2.022114734,0
14-03-2025,16:55:00,13.88,deposit,tablet,China,Asia,48.202.188.215,1,0,1,0.59,68,64,354,116.06,5.53,11.3816,-0.885846857,0
03-04-2025,05:34:00,74.28,withdrawal,mobile,United States,North America,11.70.252.96,1,0,0,0.7,27,84,827,114.24,167.78,44.568,-0.377288268,0
20-01-2025,09:24:00,333.66,purchase,tablet,South Africa,Africa,183.66.67.27,1,0,1,0.88,32,76,927,135.19,42.67,80.0784,1.806650921,0
12-04-2025,01:20:00,31.79,purchase,tablet,Mexico,North America,209.136.184.187,1,0,0,0.64,19,7,753,148.36,521.64,22.8888,-0.735047448,0
02-04-2025,20:51:00,4.25,deposit,tablet,UAE,Middle East,102.125.104.211,1,0,1,0.81,55,118,330,67.83,144.41,1.615,-0.966929957,0
03-03-2025,15:47:00,189.07,withdrawal,mobile,United Kingdom,Europe,161.152.212.233,1,0,0,0.67,33,62,312,76.49,306.12,124.7862,0.589225648,0
12-03-2025,04:47:00,108.73,withdrawal,mobile,China,Asia,196.109.56.38,1,0,0,0.74,50,157,709,89.77,191.92,56.5396,-0.087224635,0
07-01-2025,23:04:00,86.57,deposit,desktop,Australia,Oceania,22.151.32.27,1,0,0,0.92,51,122,164,115.62,183.45,13.8512,-0.273808383,0
31-03-2025,23:21:00,4.19,purchase,mobile,Saudi Arabia,Middle East,48.79.231.127,1,0,0,0.65,72,125,926,59.56,192.66,2.933,-0.967435148,0
01-04-2025,01:12:00,127.09,purchase,mobile,South Korea,Asia,77.87.79.206,1,0,0,0.5,42,18,115,64.02,98.26,127.09,0.067363704,0
06-03-2025,20:23:00,22.59,withdrawal,mobile,Saudi Arabia,Middle East,155.171.38.9,1,0,0,1,72,2,535,203.82,39.61,0,-0.812510014,0
06-03-2025,18:01:00,321.18,withdrawal,mobile,United States,North America,203.250.95.15,1,0,0,0.7,64,176,39,85.93,646.89,192.708,1.701571265,0
26-01-2025,15:10:00,138.9,transfer,desktop,Australia,Oceania,73.52.0.128,1,0,0,0.8,43,11,585,93.48,420.9,55.56,0.166802064,0
07-06-2025,11:19:00,147.32,transfer,desktop,Singapore,Asia,27.6.239.218,1,0,0,1,65,26,596,132.06,86.61,0,0.237697153,0
27-01-2025,00:34:00,31.77,transfer,mobile,UAE,Middle East,69.111.112.90,1,0,0,0.83,57,126,867,66.75,5.04,10.8018,-0.735215845,0
24-04-2025,01:23:00,255.19,withdrawal,tablet,France,Europe,49.137.109.9,1,0,0,0.74,31,147,326,56.73,225.73,132.6988,1.145945746,1
12-03-2025,03:52:00,92.59,withdrawal,tablet,Canada,North America,212.72.9.45,1,0,0,0.76,73,84,896,123.63,28.16,44.4432,-0.22312092,0
05-03-2025,14:44:00,233.46,withdrawal,mobile,United States,North America,107.254.74.10,1,0,0,1,59,88,886,123.94,372.46,0,0.962982532,0
28-02-2025,11:21:00,37.92,purchase,desktop,China,Asia,145.105.225.253,1,0,0,0.88,32,141,165,79.33,109.71,9.1008,-0.683433803,0
04-01-2025,23:58:00,169.01,deposit,tablet,Germany,Europe,75.9.27.155,0,0,0,0.68,52,6,621,105.31,265.91,54.0832,0.420323573,0
05-01-2025,20:08:00,102.56,withdrawal,desktop,South Africa,Africa,36.166.19.93,1,0,0,0.89,55,40,109,144.18,173.74,22.5632,-0.139175074,0
04-04-2025,15:38:00,5.96,purchase,desktop,Australia,Oceania,51.207.246.234,1,0,0,0.66,48,165,194,97.09,28.07,4.0528,-0.952532023,0
01-06-2025,19:36:00,62.37,withdrawal,tablet,Indonesia,Asia,95.163.201.83,1,0,0,0.79,51,121,571,85.32,1148.46,26.1954,-0.477568612,0
25-02-2025,15:46:00,24.39,deposit,mobile,Japan,Asia,159.81.225.164,1,0,0,0.86,26,65,850,47.85,0.37,6.8292,-0.797354295,0
04-01-2025,05:40:00,53.4,withdrawal,desktop,Nigeria,Africa,193.85.141.187,1,0,0,0.64,24,52,197,157.76,810.47,38.448,-0.553094615,0
27-03-2025,20:34:00,58.01,purchase,tablet,Mexico,North America,159.78.253.162,1,0,0,0.68,68,2,270,68.6,359.43,37.1264,-0.514279133,0
14-04-2025,02:43:00,77.31,withdrawal,desktop,United Kingdom,Europe,216.40.228.113,1,0,0,0.67,55,41,83,122.99,238.33,51.0246,-0.35177614,0
01-06-2025,19:59:00,110.04,withdrawal,tablet,Brazil,South America,175.89.174.168,1,0,0,0.57,18,62,819,73.07,528.8,94.6344,-0.076194639,0
12-02-2025,08:27:00,101.55,withdrawal,mobile,South Africa,Africa,171.109.18.224,1,0,0,0.76,40,30,365,75.6,8.7,48.744,-0.147679116,0
21-03-2025,03:08:00,4.77,transfer,mobile,Australia,Oceania,195.156.74.149,1,0,0,0.74,31,88,650,128.59,44.24,2.4804,-0.962551638,0
13-01-2025,11:28:00,166.69,withdrawal,mobile,Nigeria,Africa,144.65.138.162,1,0,0,0.79,42,38,248,100.96,274.53,70.0098,0.400789535,0
13-04-2025,22:21:00,357.55,purchase,desktop,Germany,Europe,70.23.144.150,0,0,0,0.81,70,30,689,79.66,228.15,67.9345,2.007800999,0
03-05-2025,22:03:00,51.45,purchase,mobile,United States,North America,151.125.253.0,1,0,0,0.67,74,126,693,92.98,239.28,33.957,-0.569513311,0
03-01-2025,13:01:00,23.78,purchase,mobile,China,Asia,207.102.112.75,1,0,0,0.87,25,137,565,141.51,576.64,6.1828,-0.8024904,0
22-06-2025,21:29:00,93.18,withdrawal,mobile,India,Asia,186.185.161.133,1,0,0,0.77,57,101,96,102.09,329.15,42.8628,-0.218153212,0
12-02-2025,02:02:00,146.46,deposit,mobile,UAE,Middle East,35.129.213.197,1,0,0,0.53,23,16,89,122.08,131.03,137.6724,0.230456087,0
07-02-2025,12:39:00,136.32,purchase,tablet,Indonesia,Asia,157.218.225.115,1,0,0,0.8,32,163,686,103.41,280.55,54.528,0.145078866,1
13-02-2025,12:38:00,113.64,transfer,tablet,Brazil,South America,205.28.77.192,1,0,0,0.65,68,92,993,75.91,357.73,79.548,-0.0458832,0
28-01-2025,02:13:00,18.97,deposit,desktop,South Africa,Africa,133.121.128.195,1,0,0,0.35,37,76,955,134.89,64.4,24.661,-0.84298985,0
18-06-2025,08:11:00,217.55,purchase,tablet,India,Asia,65.232.99.116,1,0,0,1,34,76,577,129.41,8.04,0,0.829022811,1
25-05-2025,07:16:00,66.54,withdrawal,tablet,UAE,Middle East,165.18.159.217,1,0,0,0.47,49,51,611,160.57,210.23,70.5324,-0.442457862,0
07-03-2025,21:04:00,30.04,transfer,tablet,Saudi Arabia,Middle East,125.128.12.82,1,0,0,0.61,23,9,822,94.78,337.21,23.4312,-0.749782175,0
28-06-2025,18:19:00,10.83,purchase,tablet,South Africa,Africa,199.123.123.79,1,0,0,0.71,56,157,633,124.57,609.09,6.2814,-0.911527382,0
13-05-2025,00:02:00,64.69,transfer,tablet,Argentina,South America,160.179.242.69,1,0,0,0.77,45,115,570,106.86,261.74,29.7574,-0.458034574,0
27-01-2025,07:46:00,115.47,deposit,mobile,Nigeria,Africa,215.233.174.216,1,0,0,0.78,27,179,679,98.78,265.4,50.8068,-0.030474885,0
07-03-2025,23:39:00,131.37,purchase,desktop,Indonesia,Asia,6.165.215.173,1,0,0,0.7,26,145,347,142.33,211.87,78.822,0.103400638,0
05-01-2025,23:22:00,394.77,withdrawal,tablet,South Africa,Africa,139.32.149.207,1,0,0,0.51,54,161,330,120.82,775.66,386.8746,2.3211876,1
09-01-2025,20:50:00,19.95,transfer,tablet,United States,North America,196.135.224.31,1,0,0,0.82,51,34,569,102.77,588.25,7.182,-0.834738403,0
08-01-2025,10:05:00,510.32,purchase,desktop,Mexico,North America,199.242.224.174,1,0,0,0.59,30,90,354,107.87,212.87,418.4624,3.294100597,0
15-02-2025,22:05:00,127.59,deposit,tablet,Argentina,South America,160.155.198.111,1,0,0,0.83,72,146,965,62.95,338.76,43.3806,0.071573627,0
25-05-2025,17:02:00,72.67,deposit,tablet,Brazil,South America,131.126.149.121,1,0,0,0.84,28,98,975,112.12,316.98,23.2544,-0.390844217,0
19-06-2025,12:58:00,262.92,purchase,desktop,Mexico,North America,168.127.28.131,1,0,0,0.76,28,102,609,119.7,85.44,126.2016,1.211031142,0
02-05-2025,00:13:00,142.29,deposit,mobile,India,Asia,168.216.179.25,1,0,0,0.59,47,89,408,89.09,81.34,116.6778,0.195345336,0
14-01-2025,18:09:00,51.46,transfer,mobile,Brazil,South America,221.45.148.152,1,0,0,0.68,45,179,179,133.84,2097.19,32.9344,-0.569429112,0
01-04-2025,06:34:00,258.59,transfer,desktop,China,Asia,202.6.104.195,1,0,0,1,40,124,87,100.72,518.96,0,1.174573217,0
26-02-2025,19:44:00,131.82,transfer,mobile,Indonesia,Asia,198.204.37.78,1,0,0,0.73,32,50,638,100.13,411.36,71.1828,0.107189568,0
03-04-2025,16:32:00,144.01,transfer,mobile,India,Asia,135.231.224.245,1,0,0,0.52,63,48,257,89.26,775.59,138.2496,0.209827468,0
28-06-2025,07:30:00,272.05,deposit,mobile,South Africa,Africa,13.2.115.216,1,0,0,0.85,70,45,462,65.78,391.72,81.615,1.28790432,0
26-02-2025,01:37:00,71.4,purchase,mobile,Canada,North America,212.237.49.29,1,0,0,0.64,28,79,732,71.21,488.06,51.408,-0.401537419,0
04-01-2025,03:50:00,128.37,deposit,tablet,India,Asia,32.35.36.155,1,0,0,0.93,30,87,230,104.25,102.01,17.9718,0.078141105,0
17-06-2025,12:23:00,163.83,deposit,desktop,India,Asia,168.224.49.251,1,0,0,0.4,45,45,237,104.53,212.72,196.596,0.37670878,0
09-04-2025,23:27:00,72.6,purchase,mobile,Brazil,South America,216.48.250.38,1,0,0,0.79,67,70,267,95.09,167.25,30.492,-0.391433606,0
18-05-2025,13:37:00,10.46,purchase,mobile,Indonesia,Asia,30.164.81.103,1,0,0,1,24,103,841,127.55,118.33,0,-0.914642725,0
29-03-2025,05:26:00,177.11,withdrawal,desktop,Australia,Oceania,184.187.235.191,1,0,0,0.87,48,147,981,97.87,406.3,46.0486,0.488524311,0
16-02-2025,04:07:00,5.88,transfer,tablet,Saudi Arabia,Middle East,17.214.136.99,1,0,0,0.85,66,34,71,105.49,183.63,1.764,-0.953205611,0
04-04-2025,05:18:00,151.87,purchase,mobile,France,Europe,40.222.129.134,1,0,0,0.63,60,165,839,123.24,740.06,112.3838,0.276007444,0
08-06-2025,10:43:00,290.13,deposit,mobile,Russia,Europe/Asia,219.179.71.25,1,0,0,0.6,39,122,888,109.17,153,232.104,1.440135103,0
23-02-2025,19:56:00,51.14,transfer,tablet,Russia,Europe/Asia,75.56.7.246,1,0,0,0.68,55,174,91,66.17,173.13,32.7296,-0.572123462,0
16-03-2025,06:38:00,12.92,transfer,desktop,Germany,Europe,92.88.204.123,0,0,0,0.83,31,87,477,155.62,663.43,2.1964,-0.893929908,0
16-06-2025,02:13:00,31.81,deposit,mobile,Brazil,South America,145.118.117.159,1,0,0,0.71,23,79,843,71.41,9,18.4498,-0.734879051,0
22-02-2025,06:55:00,99.14,purchase,mobile,Indonesia,Asia,160.40.202.240,1,0,0,0.51,63,130,901,88.96,218.51,97.1572,-0.167970941,0
12-04-2025,03:17:00,343.05,transfer,desktop,France,Europe,2.249.53.69,1,0,0,0.85,48,38,619,144.16,85.95,102.915,1.885713258,0
17-02-2025,03:14:00,86.16,transfer,tablet,Indonesia,Asia,24.143.23.235,1,0,1,0.76,68,89,187,97.05,168.28,41.3568,-0.277260519,0
01-04-2025,08:33:00,14.35,transfer,desktop,Indonesia,Asia,207.245.228.207,1,0,0,0.81,20,72,524,66.43,331.1,5.453,-0.881889531,0
25-03-2025,15:28:00,118.59,transfer,mobile,Japan,Asia,220.44.151.84,1,0,0,0.69,34,60,91,95.98,289.92,73.5258,-0.004204971,0
08-04-2025,10:57:00,158.39,transfer,tablet,Japan,Asia,189.162.147.77,1,0,0,0.76,37,75,180,109.64,125,76.0272,0.330904828,0
18-01-2025,01:57:00,59.96,deposit,tablet,South Africa,Africa,195.69.101.42,1,0,0,0.83,24,29,65,76.95,114.97,20.3864,-0.497860437,0
28-04-2025,03:55:00,153.41,purchase,tablet,South Africa,Africa,159.151.83.32,1,0,0,0.68,34,60,904,130.15,137.01,98.1824,0.288974004,0
26-04-2025,03:49:00,47.13,purchase,desktop,Germany,Europe,206.157.133.187,0,0,0,0.61,59,69,54,186.91,403.31,18.3807,-0.605887038,0
24-06-2025,14:43:00,186.76,transfer,desktop,France,Europe,16.160.129.221,1,0,0,0.54,67,165,929,110.51,177.42,171.8192,0.569775808,0
18-01-2025,09:27:00,50.06,transfer,desktop,Argentina,South America,61.152.155.148,1,0,0,0.74,43,84,613,139.22,47.26,26.0312,-0.581216894,0
11-06-2025,13:09:00,35.5,transfer,mobile,France,Europe,2.168.196.91,1,0,1,0.78,67,12,938,126.66,750.21,15.62,-0.703809826,0
23-05-2025,01:01:00,253.62,deposit,desktop,South Africa,Africa,120.249.192.82,1,0,0,0.88,70,80,706,45.86,125.93,60.8688,1.132726591,0
23-01-2025,21:04:00,95.41,deposit,tablet,Saudi Arabia,Middle East,139.86.211.212,1,0,0,0.86,44,85,758,69.83,183.07,26.7148,-0.19937696,0
17-06-2025,02:14:00,40.28,withdrawal,mobile,South Africa,Africa,196.16.142.140,1,0,0,0.75,30,165,353,114.25,212.72,20.14,-0.663562971,1
21-03-2025,08:06:00,328.16,transfer,mobile,South Africa,Africa,201.116.242.102,1,0,1,0.78,57,55,324,91.63,377.31,144.3904,1.760341778,0
